FACILITY ID,FACILITY NAME,RECORD ID, PROGRAM NAME,PROGRAM ELEMENT,PE DESCRIPTION,FACILITY ADDRESS,FACILITY CITY,FACILITY  STATE,FACILITY ZIP,FACILITY LATITUDE,FACILITY LONGITUDE,OWNER ID,OWNER NAME,OWNER ADDRESS,OWNER CITY,OWNER STATE,OWNER ZIP
FA0043721,PANDA EXPRESS #1700,PR0022858,PANDA EXPRESS #1700,1635,RESTAURANT (31-60) SEATS HIGH RISK,2260 S AZUSA AVE STE D,WEST COVINA,CA,91792,34.040399930,-117.912553700,OW0027458,PANDA EXPRESS CORPORATION,1683 WALNUT GROVE AVE,ROSEMEAD,CA,91770
FA0043724,PANDA EXPRESS #247,PR0030487,PANDA EXPRESS #247,1638,RESTAURANT (61-150) SEATS HIGH RISK,25902 MCBEAN PKWY # 17,VALENCIA,CA,91355,34.403280900,-118.551937700,OW0027458,PANDA EXPRESS CORPORATION,1683 WALNUT GROVE AVE,ROSEMEAD,CA,91770
FA0043727,PANDA EXPRESS #355,PR0013472,PANDA EXPRESS #355,1635,RESTAURANT (31-60) SEATS HIGH RISK,3728 CAHUENGA BLVD,STUDIO CITY,CA,91604,34.135594680,-118.361738100,OW0027458,PANDA EXPRESS CORPORATION,1683 WALNUT GROVE AVE,ROSEMEAD,CA,91770
FA0043728,PANDA EXPRESS #499,PR0046584,PANDA EXPRESS #499,1635,RESTAURANT (31-60) SEATS HIGH RISK,3737 PACIFIC COAST HWY STE A,TORRANCE,CA,90505,33.805222340,-118.350688500,OW0027458,PANDA EXPRESS CORPORATION,1683 WALNUT GROVE AVE,ROSEMEAD,CA,91770
FA0043729,PANDA EXPRESS,PR0024489,PANDA EXPRESS,1635,RESTAURANT (31-60) SEATS HIGH RISK,400 S BALDWIN AVE STE 811L,ARCADIA,CA,91007,34.132879840,-118.051681500,OW0027458,PANDA EXPRESS CORPORATION,1683 WALNUT GROVE AVE,ROSEMEAD,CA,91770
FA0043730,PANDA EXPRESS #988,PR0003093,PANDA EXPRESS #988,1635,RESTAURANT (31-60) SEATS HIGH RISK,44421 E 20TH ST E STE 101,LANCASTER,CA,93535,34.690056130,-118.094895000,OW0027458,PANDA EXPRESS CORPORATION,1683 WALNUT GROVE AVE,ROSEMEAD,CA,91770
FA0043731,PANDA EXPRESS # 1562,PR0039219,PANDA EXPRESS # 1562,1635,RESTAURANT (31-60) SEATS HIGH RISK,501 E ALBERTONI ST STE #A,CARSON,CA,90746,33.871858160,-118.266842000,OW0027458,PANDA EXPRESS CORPORATION,1683 WALNUT GROVE AVE,ROSEMEAD,CA,91770
FA0043732,PANDA EXPRESS,PR0016380,PANDA EXPRESS,1638,RESTAURANT (61-150) SEATS HIGH RISK,5025 W AVENUE N,LANCASTER,CA,93536,34.630992650,-118.219522300,OW0027458,PANDA EXPRESS CORPORATION,1683 WALNUT GROVE AVE,ROSEMEAD,CA,91770
FA0043733,PANDA EXPRESS #1212,PR0037180,PANDA EXPRESS #1212,1635,RESTAURANT (31-60) SEATS HIGH RISK,5543 W SUNSET BLVD,LOS ANGELES,CA,90028,34.098262180,-118.310650100,OW0027458,PANDA EXPRESS CORPORATION,1683 WALNUT GROVE AVE,ROSEMEAD,CA,91770
FA0043735,PANDA EXPRESS #1488,PR0035972,PANDA EXPRESS #1488,1638,RESTAURANT (61-150) SEATS HIGH RISK,6802 S LA CIENEGA BLVD,INGLEWOOD,CA,90302,33.977244350,-118.369976500,OW0027458,PANDA EXPRESS CORPORATION,1683 WALNUT GROVE AVE,ROSEMEAD,CA,91770
FA0043737,PANDA EXPRESS #913,PR0043655,PANDA EXPRESS #913,1638,RESTAURANT (61-150) SEATS HIGH RISK,7000 EASTERN AVE STE #C,BELL GARDENS,CA,90201,33.969696560,-118.164386900,OW0027458,PANDA EXPRESS CORPORATION,1683 WALNUT GROVE AVE,ROSEMEAD,CA,91770
FA0043738,PANDA EXPRESS #187,PR0010004,PANDA EXPRESS #187,1632,RESTAURANT (0-30) SEATS HIGH RISK,804 MONTANA AVE,SANTA MONICA,CA,90402,34.027604840,-118.500626300,OW0027458,PANDA EXPRESS CORPORATION,1683 WALNUT GROVE AVE,ROSEMEAD,CA,91770
FA0043739,PANDA EXPRESS #132,PR0005809,PANDA EXPRESS #132,1632,RESTAURANT (0-30) SEATS HIGH RISK,811 PLAZA DR # 811,WEST COVINA,CA,91790,34.069933420,-117.927905100,OW0027458,PANDA EXPRESS CORPORATION,1683 WALNUT GROVE AVE,ROSEMEAD,CA,91770
FA0043740,PANDA EXPRESS #1170,PR0040137,PANDA EXPRESS #1170,1635,RESTAURANT (31-60) SEATS HIGH RISK,8510 FIRESTONE BLVD,DOWNEY,CA,90240,33.938021410,-118.129435000,OW0027458,PANDA EXPRESS CORPORATION,1683 WALNUT GROVE AVE,ROSEMEAD,CA,91770
FA0043741,PANDA EXPRESS #1045,PR0037555,PANDA EXPRESS #1045,1635,RESTAURANT (31-60) SEATS HIGH RISK,9008 SEPULVEDA BLVD,NORTH HILLS,CA,91343,34.234616740,-118.467283000,OW0027458,PANDA EXPRESS CORPORATION,1683 WALNUT GROVE AVE,ROSEMEAD,CA,91770
FA0043742,PANDA EXPRESS #888,PR0014811,PANDA EXPRESS #888,1635,RESTAURANT (31-60) SEATS HIGH RISK,980 E BADILLO ST,COVINA,CA,91724,34.086024370,-117.909878400,OW0027458,PANDA EXPRESS CORPORATION,1683 WALNUT GROVE AVE,ROSEMEAD,CA,91770
FA0043744,PANDA HOUSE,PR0007862,PANDA HOUSE,1632,RESTAURANT (0-30) SEATS HIGH RISK,11369 S ATLANTIC AVE,LYNWOOD,CA,90262,33.921795350,-118.187544700,OW0039421,"YABE, SATSUKO",11369 S ATLANTIC AVE,LYNWOOD,CA,90262
FA0043749,PANDA WOK,PR0018228,PANDA WOK,1635,RESTAURANT (31-60) SEATS HIGH RISK,13205 GLADSTONE AVE,SYLMAR,CA,91342,34.310653180,-118.428459900,OW0040204,"ZEN SHENG, INC",13205 GLADSTONE AVE,SYLMAR,CA,91342
FA0043752,PANADERIA CHANNY,PR0005624,PANADERIA CHANNY,1632,RESTAURANT (0-30) SEATS HIGH RISK,16822 HAWTHORNE BLVD,LAWNDALE,CA,90260,33.877794610,-118.352052100,OW0037468,SANDRA VELASQUEZ,14827 LARCH AVE,LAWNDALE,CA,90260
FA0043753,PANERA BREAD,PR0036930,PANERA BREAD,1638,RESTAURANT (61-150) SEATS HIGH RISK,15224 ROSECRANS AVE,LA MIRADA,CA,90638,33.898640880,-118.006613700,OW0027476,PANERA LLC,511 UNION ST STE 1000,SAINT LOUIS,MO,63127
FA0043754,PANERA BREAD # 1038,PR0015269,PANERA BREAD # 1038,1638,RESTAURANT (61-150) SEATS HIGH RISK,1036 WEST COVINA PKWY,WEST COVINA,CA,91790,34.068548120,-117.931486900,OW0027476,PANERA LLC,511 UNION ST STE 1000,SAINT LOUIS,MO,63127
FA0043755,PANERA BREAD BAKERY CAFE #16,PR0003705,PANERA BREAD BAKERY CAFE #16,1641,RESTAURANT (151 + ) SEATS HIGH RISK,21627 VALLEY BLVD,WALNUT,CA,91789,34.028280440,-117.834917900,OW0027476,PANERA LLC,511 UNION ST STE 1000,SAINT LOUIS,MO,63127
FA0043756,PANERA BREAD,PR0017391,PANERA BREAD,1641,RESTAURANT (151 + ) SEATS HIGH RISK,19185 GOLDEN VALLEY RD,CANYON COUNTRY,CA,91351,34.392854020,-118.465531000,OW0030197,RISEN BREAD LLC,2211 ENCINITAS BLVD STE 100,ENCINITAS,CA,92024
FA0043757,PANERA BREAD,PR0010785,PANERA BREAD,1641,RESTAURANT (151 + ) SEATS HIGH RISK,24133 BAYWOOD LN,VALENCIA,CA,91355,34.430942170,-118.560112400,OW0030197,RISEN BREAD LLC,2211 ENCINITAS BLVD STE 100,ENCINITAS,CA,92024
FA0043760,PANINI KABOB GRILL,PR0040231,PANINI KABOB GRILL,1638,RESTAURANT (61-150) SEATS HIGH RISK,21600 VICTORY BLVD,WOODLAND HILLS,CA,91367,34.187629500,-118.600621800,OW0031740,SANTA VICTORIA INVESTMENTS,3159-A RED HILL AVE,COSTA MESA,CA,92626
FA0043766,PANZANELLA RISTORANTE,PR0038139,PANZANELLA RISTORANTE,1638,RESTAURANT (61-150) SEATS HIGH RISK,14928 VENTURA BLVD,SHERMAN OAKS,CA,91403,34.152338540,-118.458296400,OW0000888,4 FRATELLI INC,14928 VENTURA BLVD,SHERMAN OAKS,CA,91403
FA0043804,PETROS,PR0022913,PETROS,1641,RESTAURANT (151 + ) SEATS HIGH RISK,451 MANHATTAN BEACH BLVD STE B110,MANHATTAN BEACH,CA,90266,33.886066000,-118.408228000,OW0028372,PETROS M B INC,451 MANHATTAN BEACH BLVD STE B110,EL SEGUNDO,CA,90245
FA0043805,PETROSSIAN,PR0016304,PETROSSIAN,1638,RESTAURANT (61-150) SEATS HIGH RISK,321 N ROBERTSON BLVD,WEST HOLLYWOOD,CA,90048,34.077761460,-118.383953700,OW0006582,"CAVIAR AND FINE FOODS, INC",321 N ROBERTSON BLVD,LOS ANGELES,CA,90048
FA0043818,P-G LIQUORS,PR0022817,P-G LIQUORS,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",4407 W JEFFERSON BLVD,LOS ANGELES,CA,90016,34.025684130,-118.344338200,OW0038921,"WILLIAMS,PRESTON DBA",4407 W JEFFERSON BLVD,LOS ANGELES,CA,90016
FA0043825,PHILLIPS BAR-B-QUE II,PR0025898,PHILLIPS BAR-B-QUE II,1632,RESTAURANT (0-30) SEATS HIGH RISK,1517 CENTINELA AVE,INGLEWOOD,CA,90302,33.976654760,-118.365561700,OW0028438,"PHILLIPS, FOSTER",1517 CENTINELA AVE,INGLEWOOD,CA,90302
FA0043849,PHO HUYNH,PR0026063,PHO HUYNH,1638,RESTAURANT (61-150) SEATS HIGH RISK,9706 E GARVEY AVE,SOUTH EL MONTE,CA,91733,34.062426780,-118.057621500,OW0025979,NGUYEN HOA THI,9706 E GARVEY AVE,SOUTH EL MONTE,CA,91733
FA0043857,PHO SURE,PR0024076,PHO SURE,1635,RESTAURANT (31-60) SEATS HIGH RISK,23876 COPPERHILL DR,VALENCIA,CA,91354,34.462492100,-118.559229200,OW0036395,TRAN NINA,23876 COPPER HILL DR,VALENCIA,CA,91354
FA0043860,PHO TASTY,PR0001133,PHO TASTY,1638,RESTAURANT (61-150) SEATS HIGH RISK,19117 S PIONEER BLVD,ARTESIA,CA,90701,33.856839340,-118.082581800,OW0028465,PHO TASTY CORPORATION,19117 S PIONEER BLVD,ARTESIA,CA,90701
FA0043862,PAPAYA P,PR0014097,PAPAYA P,1631,RESTAURANT (0-30) SEATS MODERATE RISK,1133 N PACIFIC AVE,GLENDALE,CA,91202,34.162032700,-118.265040500,OW0027539,PAPAYA P INC,1133 N PACIFIC AVE,GLENDALE,CA,91202
FA0043865,PAPILLON FRENCH BAKERY,PR0017681,PAPILLON FRENCH BAKERY,1631,RESTAURANT (0-30) SEATS MODERATE RISK,12904 VICTORY BLVD,NORTH HOLLYWOOD,CA,91606,34.186509910,-118.414168600,OW0022794,MADATYAN ELDA,12904 VICTORY BLVD,NORTH HOLLYWOOD,CA,91606
FA0043878,PETE'S A-5,PR0012178,PETE'S A-5,1630,RESTAURANT (0-30) SEATS LOW RISK,2627 N HOLLYWOOD WAY,BURBANK,CA,91505,34.196206110,-118.349053600,OW0023983,MCS BURBANK LLC,2627 HOLLYWOOD WAY,BURBANK,CA,91505
FA0043916,USC PARK SIDE INT'L COLLEGE,PR0039659,USC PARK SIDE INT'L COLLEGE,1641,RESTAURANT (151 + ) SEATS HIGH RISK,3771 MCCLINTOCK AVE,LOS ANGELES,CA,90089,34.019160000,-118.291090000,OW0037009,USC,3540 S FIGUEROA ST,LOS ANGELES,CA,90089
FA0043931,PARKS BBQ,PR0029212,PARKS BBQ,1641,RESTAURANT (151 + ) SEATS HIGH RISK,955 S VERMONT AVE G,LOS ANGELES,CA,90006,34.053791010,-118.291890100,OW0027617,PARK DAE GAM NE INC,955 S VERMONT AVE #G,LOS ANGELES,CA,90006
FA0043932,PARKS LIQUOR,PR0033961,PARKS LIQUOR,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",907 S 7TH AVE STE #A,HACIENDA HEIGHTS,CA,91745,34.023096650,-117.986066100,OW0032329,SH CORPORATION,907 7TH AVE,HACIENDA HEIGHTS,CA,91745
FA0043938,PHOENIX FOOD BOUTIQUE,PR0011689,PHOENIX FOOD BOUTIQUE,1632,RESTAURANT (0-30) SEATS HIGH RISK,1709 S NOGALES ST STE #102,ROWLAND HEIGHTS,CA,91748,33.987070000,-117.889332600,OW0028470,PHOENIX FOOD BOUTIQUE INC,1709 S NOGALES ST #102,ROWLAND HEIGHTS,CA,91748
FA0043946,PI,PR0022108,PI,1638,RESTAURANT (61-150) SEATS HIGH RISK,8828 W SUNSET BLVD,WEST HOLLYWOOD,CA,90069,34.090341860,-118.383881900,OW0035693,"THE PI ON SUNSET, INC",8828 SUNSET BLVD,WEST HOLLYWOOD,CA,90069
FA0043949,PIANO LOUNGE COURAGE,PR0026146,PIANO LOUNGE COURAGE,1633,RESTAURANT (31-60) SEATS LOW RISK,15470 S WESTERN AVE # 104A,GARDENA,CA,90249,33.890625610,-118.309118300,OW0012563,G SHIGETA CORPORATION,15470 S WESTERN AVE,GARDENA,CA,90249
FA0043950,PIARA PIZZA,PR0012997,PIARA PIZZA,1631,RESTAURANT (0-30) SEATS MODERATE RISK,10003 HAWTHORNE BLVD,INGLEWOOD,CA,90304,33.945144480,-118.353137400,OW0004123,BAYEH PIZZA INC,10003 HAWTHORNE BLVD,INGLEWOOD,CA,90304
FA0043951,"PIARA, PIZZA",PR0014636,"PIARA, PIZZA",1631,RESTAURANT (0-30) SEATS MODERATE RISK,1721 N LONG BEACH BLVD,COMPTON,CA,90221,33.907730810,-118.209224600,OW0029076,PRONTO PIZZA INC,1721 N LONG BEACH BLVD,COMPTON,CA,90221
FA0043960,PICK UP STIX 7305,PR0026058,PICK UP STIX 7305,1635,RESTAURANT (31-60) SEATS HIGH RISK,25960 THE OLD RD,STEVENSON RANCH,CA,91381,34.043095200,-118.094417300,OW0034023,STIX RESTAURANT HOLDINGS LLC,3600 AMERICAN BLVD W STE 165,BLOOMINGTON,MN,55431
FA0043962,PICKFORD MARKET,PR0043988,PICKFORD MARKET,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",4566 PICKFORD ST,LOS ANGELES,CA,90019,34.235322870,-118.461306600,OW0018573,"KAUR, KRISHNA",4566 PICKFORD ST,LOS ANGELES,CA,90019
FA0043963,PICKWICKS PUB,PR0023593,PICKWICKS PUB,1631,RESTAURANT (0-30) SEATS MODERATE RISK,21010 VENTURA BLVD,WOODLAND HILLS,CA,91364,33.911046230,-118.291441700,OW0015853,HOLMAN ENTERPRISES INC,21010 VENTURA BLVD,WOODLAND HILLS,CA,91364
FA0043972,PICO SHELL & CAR WASH,PR0030956,PICO SHELL & CAR WASH,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",1303 S WESTERN AVE,LOS ANGELES,CA,90006,34.046987640,-118.309275100,OW0022663,M & S OIL CORPORATION,1303 S WESTERN AVE,LOS ANGELES,CA,90006
FA0043985,PILI'S TACOS,PR0026097,PILI'S TACOS,1632,RESTAURANT (0-30) SEATS HIGH RISK,11924 SANTA MONICA BLVD,LOS ANGELES,CA,90025,34.041589450,-118.460669400,OW0002808,ANTONIO MARIA,11924 SANTA MONICA BLVD,LOS ANGELES,CA,90025
FA0043989,PINATA WORLD,PR0001523,PINATA WORLD,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",10953 MAIN ST C,EL MONTE,CA,91731,34.074920000,-118.038120000,OW0013653,GONZALEZ BLANCA,10953 MAIN ST,EL MONTE,CA,91731
FA0043991,PINCHES TACOS,PR0019581,PINCHES TACOS,1635,RESTAURANT (31-60) SEATS HIGH RISK,8200 W SUNSET BLVD,LOS ANGELES,CA,90046,34.097823550,-118.367638700,OW0028558,PINCHES ANAYA LLC,8200 W SUNSET BLVD,LOS ANGELES,CA,90046
FA0044017,PAROS PIZZA,PR0002510,PAROS PIZZA,1632,RESTAURANT (0-30) SEATS HIGH RISK,1117 N HOBART BLVD,LOS ANGELES,CA,90029,34.091336570,-118.304755200,OW0018657,"KECHEDJIAN, HAGOP",1117 N HOBART BLVD,LOS ANGELES,CA,90029
FA0044023,PARTY CITY,PR0031918,PARTY CITY,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",19670 HAWTHORNE BLVD,TORRANCE,CA,90503,33.852787100,-118.353155200,OW0027935,PARTY CITY CORP,1 CELEBRATION SQUARE,ROCKAWAY,NJ,07866
FA0044029,PARTY PANTRY,PR0005512,PARTY PANTRY,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",16145 PARTHENIA ST,NORTH HILLS,CA,91343,34.228541130,-118.484107000,OW0009920,"DIAB,TAMER",16145 PARTHENIA ST,NORTH HILLS,CA,91343
FA0044036,PASE Y ADELGAZE,PR0038359,PASE Y ADELGAZE,1630,RESTAURANT (0-30) SEATS LOW RISK,6222 PACIFIC BLVD,HUNTINGTON PARK,CA,90255,33.984135320,-118.225017800,OW0029821,"REBOLLO, ALBERTO",6222 PACIFIC BLVD,HUNTINGTON PARK,CA,90255
FA0044045,PAT & LORAINE'S COFFEE SHOP,PR0027299,PAT & LORAINE'S COFFEE SHOP,1635,RESTAURANT (31-60) SEATS HIGH RISK,4720 EAGLE ROCK BLVD,LOS ANGELES,CA,90041,34.130654830,-118.216369700,OW0030528,"RODRIGUEZ, JUAN",4720 EAGLE ROCK BLVD,LOS ANGELES,CA,90041
FA0044065,PATTY'S RESTAURANT,PR0029533,PATTY'S RESTAURANT,1632,RESTAURANT (0-30) SEATS HIGH RISK,1332 N TOWNE AVE,CLAREMONT,CA,91711,34.107817640,-117.736624400,OW0015226,"HEREDIA, MARIA L",1332 N TOWNE AVE,CLAREMONT,CA,91711
FA0044072,PAULINA'S,PR0009058,PAULINA'S,1632,RESTAURANT (0-30) SEATS HIGH RISK,1000 E 18TH ST,LOS ANGELES,CA,90021,34.026520150,-118.252798900,OW0032888,MARTIN SILVA & FRANCISCO V SORIANO,1000 E 18TH ST,LOS ANGELES,CA,90021
FA0044078,PAVILIONS #2231,PR0007836,PAVILION'S #2231 MARKET,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",820 MONTANA AVE,SANTA MONICA,CA,90403,34.027814540,-118.499799700,OW0038181,THE VONS COMPANIES INC,1421 MANHATTAN AVE,WILMINGTON,DE,19808
FA0044078,PAVILIONS #2231,PR0002796,STARBUCKS,1630,RESTAURANT (0-30) SEATS LOW RISK,820 MONTANA AVE,SANTA MONICA,CA,90403,34.027814540,-118.499799700,OW0038181,THE VONS COMPANIES INC,1421 MANHATTAN AVE,WILMINGTON,DE,19808
FA0044078,PAVILIONS #2231,PR0025857,PAVILION'S #2231 MEAT DEPT,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",820 MONTANA AVE,SANTA MONICA,CA,90403,34.027814540,-118.499799700,OW0038181,THE VONS COMPANIES INC,1421 MANHATTAN AVE,WILMINGTON,DE,19808
FA0044078,PAVILIONS #2231,PR0043122,PAVILIONS #2231 DELI,1632,RESTAURANT (0-30) SEATS HIGH RISK,820 MONTANA AVE,SANTA MONICA,CA,90403,34.027814540,-118.499799700,OW0038181,THE VONS COMPANIES INC,1421 MANHATTAN AVE,WILMINGTON,DE,19808
FA0044079,PAVILIONS #2739,PR0000763,PAVILIONS #2739 - MEAT & SEAFOOD,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",8969 SANTA MONICA BLVD,WEST HOLLYWOOD,CA,90069,34.083950340,-118.386462200,OW0038181,THE VONS COMPANIES INC,1421 MANHATTAN AVE,WILMINGTON,DE,19808
FA0044079,PAVILIONS #2739,PR0036232,PAVILIONS #2739 - DELI,1632,RESTAURANT (0-30) SEATS HIGH RISK,8969 SANTA MONICA BLVD,WEST HOLLYWOOD,CA,90069,34.083950340,-118.386462200,OW0038181,THE VONS COMPANIES INC,1421 MANHATTAN AVE,WILMINGTON,DE,19808
FA0044079,PAVILIONS #2739,PR0034063,PAVILIONS #2739 - STARBUCKS,1630,RESTAURANT (0-30) SEATS LOW RISK,8969 SANTA MONICA BLVD,WEST HOLLYWOOD,CA,90069,34.083950340,-118.386462200,OW0038181,THE VONS COMPANIES INC,1421 MANHATTAN AVE,WILMINGTON,DE,19808
FA0044079,PAVILIONS #2739,PR0031677,PAVILIONS #2739 - BAKERY,1631,RESTAURANT (0-30) SEATS MODERATE RISK,8969 SANTA MONICA BLVD,WEST HOLLYWOOD,CA,90069,34.083950340,-118.386462200,OW0038181,THE VONS COMPANIES INC,1421 MANHATTAN AVE,WILMINGTON,DE,19808
FA0044079,PAVILIONS #2739,PR0044082,PAVILIONS #2739,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",8969 SANTA MONICA BLVD,WEST HOLLYWOOD,CA,90069,34.083950340,-118.386462200,OW0038181,THE VONS COMPANIES INC,1421 MANHATTAN AVE,WILMINGTON,DE,19808
FA0044079,PAVILIONS #2739,PR0233947,PAVILIONS #2739 - PRODUCE PREP ROOM,1631,RESTAURANT (0-30) SEATS MODERATE RISK,8969 SANTA MONICA BLVD,WEST HOLLYWOOD,CA,90069,34.083950340,-118.386462200,OW0038181,THE VONS COMPANIES INC,1421 MANHATTAN AVE,WILMINGTON,DE,19808
FA0044087,PAYLESS FOODS MKT,PR0024869,PAYLESS FOODS DELI/BAKERY,1631,RESTAURANT (0-30) SEATS MODERATE RISK,620 E EL SEGUNDO BLVD,LOS ANGELES,CA,90059,33.915697990,-118.264640400,OW0003574,B F RODCO INC,620 E EL SEGUNDO BLVD,LOS ANGELES,CA,90059
FA0044087,PAYLESS FOODS MKT,PR0019569,PAYLESS FOODS MEAT MKT,1612,"FOOD MKT RETAIL (1-1,999 SF) HIGH RISK",620 E EL SEGUNDO BLVD,LOS ANGELES,CA,90059,33.915697990,-118.264640400,OW0003574,B F RODCO INC,620 E EL SEGUNDO BLVD,LOS ANGELES,CA,90059
FA0044087,PAYLESS FOODS MKT,PR0035872,PAYLESS FOODS MKT,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",620 E EL SEGUNDO BLVD,LOS ANGELES,CA,90059,33.915697990,-118.264640400,OW0003574,B F RODCO INC,620 E EL SEGUNDO BLVD,LOS ANGELES,CA,90059
FA0044090,PINK ORCHID BAKERY & CAFE,PR0020081,PINK ORCHID BAKERY & CAFE,1632,RESTAURANT (0-30) SEATS HIGH RISK,1927 WESTWOOD BLVD,LOS ANGELES,CA,90025,34.047599470,-118.435146000,OW0028601,PINK ORCHID BAKERY INC,1927 WESTWOOD BLVD,LOS ANGELES,CA,90025
FA0044105,PIONEER CHEVRON,PR0041299,PIONEER CHEVRON,1613,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",16725 S PIONEER BLVD,ARTESIA,CA,90701,33.878341150,-118.082741600,OW0018803,KEVIN CORPORATION,16725 S PIONEER BLVD,ARTESIA,CA,90701
FA0044111,PISTACHIO,PR0029298,PISTACHIO,1610,"FOOD MKT RETAIL (1-1,999 SF) LOW RISK",17940 VENTURA BLVD,ENCINO,CA,91316,34.163926250,-118.523491900,OW0028631,PISTACHIO USA INC,17940 VENTURA BLVD,ENCINO,CA,91316
FA0044112,PIT FIRE PIZZA,PR0013359,PIT FIRE PIZZA,1638,RESTAURANT (61-150) SEATS HIGH RISK,5211 LANKERSHIM BLVD,NORTH HOLLYWOOD,CA,91601,34.165231170,-118.375024000,OW0009737,DELUXE FOOD LLC,1901 LINCOLN BLVD,VENICE,CA,90291
FA0044129,PIZZA GO,PR0015682,PIZZA GO,1631,RESTAURANT (0-30) SEATS MODERATE RISK,4200 W 3RD ST,LOS ANGELES,CA,90020,34.068806160,-118.305559200,OW0003484,"AWH, JAMES",4200 W 3RD ST,LOS ANGELES,CA,90020
FA0044133,PIZZA HUT #26213,PR0015795,PIZZA HUT #026213,1631,RESTAURANT (0-30) SEATS MODERATE RISK,7136 VAN NUYS BLVD,VAN NUYS,CA,91405,34.200184230,-118.448538800,OW0033717,SOUTHERN CALIFORNIA PIZZA CO LLC,770 THE CITY DRIVE S SUITE 8000,ORANGE,CA,92868
FA0044136,PIZZA HUT #26185,PR0003564,PIZZA HUT DELIVERY,1631,RESTAURANT (0-30) SEATS MODERATE RISK,10365 LAUREL CANYON BLVD,PACOIMA,CA,91331,34.258317910,-118.431952500,OW0033717,SOUTHERN CALIFORNIA PIZZA CO LLC,770 THE CITY DRIVE S SUITE 8000,ORANGE,CA,92868
FA0044138,SOUTHERN CALIFORNIA PIZZA CO LLC,PR0000023,PIZZA HUT # 024908,1631,RESTAURANT (0-30) SEATS MODERATE RISK,121 E FOOTHILL BLVD,ARCADIA,CA,91006,34.151879250,-118.026619300,OW0033717,SOUTHERN CALIFORNIA PIZZA CO LLC,770 THE CITY DRIVE S SUITE 8000,ORANGE,CA,92868
FA0044139,PIZZA HUT #26197,PR0032418,PIZZA HUT DELIVERY #026197,1631,RESTAURANT (0-30) SEATS MODERATE RISK,1261 S CENTRAL AVE,GLENDALE,CA,91204,34.129970350,-118.258160800,OW0033717,SOUTHERN CALIFORNIA PIZZA CO LLC,770 THE CITY DRIVE S SUITE 8000,ORANGE,CA,92868
FA0044141,PIZZA HUT #26161,PR0012394,PIZZA HUT #26161,1631,RESTAURANT (0-30) SEATS MODERATE RISK,1275 S LA BREA AVE STE 107,INGLEWOOD,CA,90301,33.945985330,-118.353073400,OW0033717,SOUTHERN CALIFORNIA PIZZA CO LLC,770 THE CITY DRIVE S SUITE 8000,ORANGE,CA,92868
FA0044142,SOUTHERN CALIFORNIA PIZZA CO LLC,PR0043272,PIZZA HUT #024919,1631,RESTAURANT (0-30) SEATS MODERATE RISK,14316 E AMAR RD,LA PUENTE,CA,91744,34.048117780,-117.967640200,OW0033717,SOUTHERN CALIFORNIA PIZZA CO LLC,770 THE CITY DRIVE S SUITE 8000,ORANGE,CA,92868
FA0044144,SOUTHERN CALIFORNIA PIZZA CO LLC,PR0006790,PIZZA HUT #024840,1631,RESTAURANT (0-30) SEATS MODERATE RISK,153 E COMPTON BLVD,COMPTON,CA,90220,33.896097020,-118.222952300,OW0033717,SOUTHERN CALIFORNIA PIZZA CO LLC,770 THE CITY DRIVE S SUITE 8000,ORANGE,CA,92868
FA0044148,PIZZA HUT #024911,PR0019050,PIZZA HUT #024911,1631,RESTAURANT (0-30) SEATS MODERATE RISK,161 E LIVE OAK AVE,ARCADIA,CA,91006,34.108452490,-118.025358000,OW0033717,SOUTHERN CALIFORNIA PIZZA CO LLC,770 THE CITY DRIVE S SUITE 8000,ORANGE,CA,92868
FA0044149,PIZZA HUT #28168,PR0005346,PIZZA HUT,1631,RESTAURANT (0-30) SEATS MODERATE RISK,1780 S LA CIENEGA BLVD,LOS ANGELES,CA,90035,34.045031550,-118.376554900,OW0033717,SOUTHERN CALIFORNIA PIZZA CO LLC,770 THE CITY DRIVE S SUITE 8000,ORANGE,CA,92868
FA0044150,PIZZA HUT #26152,PR0034396,PIZZA HUT #26152,1631,RESTAURANT (0-30) SEATS MODERATE RISK,1851 W SLAUSON AVE,LOS ANGELES,CA,90047,33.989268050,-118.310390800,OW0033717,SOUTHERN CALIFORNIA PIZZA CO LLC,770 THE CITY DRIVE S SUITE 8000,ORANGE,CA,92868
